k,retriever,db_id,question,ground_truth,generated_sql,exact_match,syntax_valid,exec_status,exec_match,latency,input_tokens,output_tokens,tokens
3,mps,cordis_temporary,Find distinct titles of topics of projects that with end year 2014,SELECT distinct t.title FROM projects AS T1 join project_topics as pt on T1.unics_id = pt.project join topics as t on pt.topic = t.code where t1.end_year = 2014,"SELECT DISTINCT t.title
FROM topics t
JOIN project_topics pt ON t.code = pt.topic
JOIN projects p ON pt.project = p.unics_id
WHERE p.end_year = 2014;",False,True,Match,True,19.980842113494877,,,1639
3,mps,cordis_temporary,Show the acronym of projects with a member from Greece,Select p.acronym from projects as p join project_members as pm on p.unics_id = pm.project join institutions as i on pm.institution_id = i.unics_id join countries as c on i.country_id = c.unics_id where c.country_name = 'Greece',"WITH greek_members AS (
  SELECT unics_id
  FROM project_members
  WHERE country = 'Greece'
)
SELECT DISTINCT projects.acronym
FROM projects
JOIN project_members ON projects.unics_id = project_members.project
WHERE project_members.unics_id IN (SELECT unics_id FROM greek_members);",False,True,Shape Mismatch,False,19.793217420578003,,,1635
3,mps,cordis_temporary,Show names of institutions from France or Germany,Select i.institutions_name from institutions as i join countries as c on i.country_id = c.unics_id where c.country_name = 'France' or c.country_name = 'Germany',SELECT institutions_name FROM institutions WHERE country_id IN (SELECT unics_id FROM countries WHERE country_name = 'France' OR country_name = 'Germany');,False,True,Match,True,19.948870182037357,,,1631
3,mps,cordis_temporary,Show names of institutions which are not from France,Select i.institutions_name from institutions as i join countries as c on i.country_id = c.unics_id where c.country_name != 'France',SELECT institutions_name FROM institutions WHERE country_id != (SELECT unics_id FROM countries WHERE country_name = 'France');,False,True,Match,True,19.74984288215637,,,1632
3,mps,cordis_temporary,Count the projects that started in 2016,Select count(p.unics_id) from projects as p where start_year = 2016,SELECT COUNT(*) FROM projects WHERE start_year = 2016;,False,True,Match,True,19.89707589149475,,,1634
3,mps,cordis_temporary,Show the title of the project with the highest total cost,Select p.title from projects as p where total_cost = (select max(p2.total_cost) from projects as p2),SELECT title FROM projects ORDER BY total_cost DESC LIMIT 1;,False,True,Match,True,19.81324505805969,,,1634
3,mps,cordis_temporary,Show the name of members in projects costing less than the average project cost.,SELECT T1.member_name FROM project_members AS T1 JOIN projects AS T2 ON T1.project = T2.unics_id WHERE T2.total_cost < (SELECT AVG(T23.total_cost) FROM projects AS T23),"WITH avg_cost AS (
  SELECT AVG(total_cost) AS average_cost
  FROM projects
)

SELECT p.title AS project_title, m.member_name
FROM projects p
JOIN project_members pm ON p.unics_id = pm.project
JOIN people m ON pm.member_role = m.unics_id
WHERE p.total_cost < (SELECT average_cost FROM avg_cost);",False,True,Error: (psycopg2.errors.UndefinedFunction) operator does not exist: text = integer,False,19.799068927764893,,,1639
3,mps,cordis_temporary,Find the id of projects with at least 100 members,select p.unics_id from projects as p join project_members as pm on p.unics_id = pm.project group by p.unics_id having count(p.unics_id) >= 100,"SELECT p.unics_id
FROM projects p
JOIN project_members pm ON p.unics_id = pm.project
GROUP BY p.unics_id
HAVING COUNT(pm.unics_id) >= 100;",False,True,Match,True,19.739741563797,,,1636
3,mps,cordis_temporary,Find the code and title of the funding scheme which funded the highest number of projects.,"select s.code, s.title from funding_schemes as s where s.code = (select s2.code from funding_schemes as s2 join projects as p on s2.code = p.ec_fund_scheme group by s2.code order by count(*) desc LIMIT 1)","WITH funded_projects AS (
  SELECT
    f.code,
    COUNT(p.unics_id) AS project_count
  FROM
    funding_schemes f
    JOIN project_members pm ON f.code = pm.funding_scheme
  JOIN projects p ON pm.project = p.unics_id
  GROUP BY
    f.code
),
max_funded_projects AS (
  SELECT
    code,
    project_count
  FROM
    funded_projects
  ORDER BY
    project_count DESC
  LIMIT 1
)
SELECT
  f.code,
  f.title
FROM
  funding_schemes f
JOIN
  max_funded_projects mfp ON f.code = mfp.code;",False,True,Error: (psycopg2.errors.UndefinedColumn) column pm.funding_scheme does not exist,False,19.84174108505249,,,1642
3,mps,cordis_temporary,Show the total costs of all projects,SELECT sum(total_cost) FROM projects,SELECT SUM(total_cost) AS total_cost_of_all_projects FROM projects;,False,True,Match,True,19.64208602905273,,,1630
3,mps,cordis_temporary,Show me the title of projects which have an end year and a start year after 2006,select title from projects where start_year > 2006 and end_year > 2006,SELECT title FROM projects WHERE end_year > 2006 AND start_year > 2006;,False,True,Match,True,19.76968288421631,,,1644
3,mps,cordis_temporary,Find the projects which lasted the longest and have an end year and a start year,"select title, end_year - start_year from projects order by end_year - start_year desc limit 1","WITH LongestProjects AS (
  SELECT
    projects.unics_id,
    projects.title,
    projects.start_year,
    projects.end_year,
    projects.end_year - projects.start_year AS duration
  FROM
    projects
  WHERE
    projects.start_year IS NOT NULL
    AND projects.end_year IS NOT NULL
)
SELECT
  unics_id,
  title,
  start_year,
  end_year,
  duration
FROM
  LongestProjects
ORDER BY
  duration DESC
LIMIT 10;",False,True,Shape Mismatch,False,19.69879961013794,,,1640
3,mps,cordis_temporary,Show me topic titles which starts with 'Raw materials',select title from topics where title like 'Raw materials%',SELECT title FROM topics WHERE title LIKE 'Raw materials%';,False,True,Match,True,19.793572425842285,,,1634
3,mps,cordis_temporary,Show me topic titles which contain the word 'climate',select title from topics where title like '%climate%',"SELECT t.title
FROM topics t
JOIN project_topics pt ON t.code = pt.topic
WHERE t.title LIKE '%climate%';",False,True,Shape Mismatch,False,19.87703561782837,,,1635
3,mps,cordis_temporary,Show me the number of projects where Thomas Bell was principal investigator,select count(*) from projects as p join people as peep on p.principal_investigator = peep.unics_id where peep.full_name = 'Thomas Bell',SELECT COUNT(*) FROM projects JOIN people ON projects.principal_investigator = people.unics_id WHERE people.full_name = 'Thomas Bell';,False,True,Match,True,20.268676042556763,,,1636
3,mps,cordis_temporary,Show me the all different names of people,select distinct full_name from people,"SELECT DISTINCT people.full_name
FROM people;",False,True,Match,True,19.778465032577515,,,1631
3,mps,cordis_temporary,Find the acronym of projects which have total costs between 100000 and 200000,select p.acronym from projects as p where p.total_cost between 100000 and 200000,SELECT acronym FROM projects WHERE total_cost BETWEEN 100000 AND 200000;,False,True,Match,True,19.877225637435917,,,1650
3,mps,cordis_temporary,Show the title of projects with costs higher than 1000000,select p.title from projects as p where p.total_cost > 1000000,SELECT title FROM projects WHERE total_cost > 1000000;,False,True,Match,True,19.777723789215088,,,1640
3,mps,cordis_temporary,Show the title of projects with costs higher than a million,select p.title from projects as p where p.total_cost > 1000000,SELECT title FROM projects WHERE total_cost > 1000000;,False,True,Match,True,19.745567798614506,,,1634
3,mps,cordis_temporary,Show the project title and member name where the member has a partner role ,"select title, member_name from projects as p join project_members as pm on p.unics_id = pm.project join project_member_roles as pmr on pm.member_role = pmr.code where pmr.code = 'partner'","WITH project_member_partners AS (
  SELECT p.unics_id, p.title, m.member_name
  FROM projects p
  JOIN project_members m ON p.unics_id = m.project
  JOIN project_member_roles r ON m.member_role = r.code
  WHERE r.description = 'Partner'
)

SELECT pmp.title, pmp.member_name
FROM project_member_partners pmp;",False,True,Match,True,20.07840085029602,,,1638
3,mps,cordis_temporary,What different research domains do exist?,select distinct description from erc_research_domains,SELECT DISTINCT erc_research_domains.description FROM erc_research_domains;,False,True,Match,True,19.793814420700077,,,1630
3,mps,cordis_temporary,Show me the country name of all institutes.,select c.country_name from countries as c join institutions as i on c.unics_id = i.country_id,"SELECT i.institutions_name
FROM institutions i
JOIN countries c ON i.country_id = c.unics_id;",False,True,Value Mismatch,False,19.831583261489868,,,1633
3,mps,cordis_temporary,Show me the country of all institutes.,select c.country_name from countries as c join institutions as i on c.unics_id = i.country_id,"SELECT DISTINCT countries.country_name
FROM countries
JOIN institutions ON countries.unics_id = institutions.country_id;",False,True,Shape Mismatch,False,19.73041868209839,,,1632
3,mps,cordis_temporary,What is the country code 2 and country code 3 for Andorra?,"select country_code2, country_code3 from countries where country_name = 'Andorra'","SELECT country_code2, country_code3 FROM countries WHERE country_name = 'Andorra';",False,True,Match,True,19.813271522521973,,,1640
3,mps,cordis_temporary,Find the code of the funding scheme for Framework Partnership Agreement,select code from funding_schemes where title = 'Framework Partnership Agreement',SELECT code FROM funding_schemes WHERE title = 'Framework Partnership Agreement';,False,True,Match,True,19.89312529563904,,,1639
3,mps,cordis_temporary,Show me the full title of the program which is called 'Transport' in short.,select title from programmes where short_name = 'Transport',SELECT title FROM programmes WHERE short_name = 'Transport';,False,True,Match,True,20.0761981010437,,,1640
3,mps,cordis_temporary,Find member name and role code of project members in project with acronym GTBB,"select pm.member_name, pr.code from project_members as pm join projects as p on pm.project = p.unics_id join project_member_roles as pr on pm.member_role = pr.code where p.acronym = 'GTBB'","SELECT member_name, member_role
FROM project_members
WHERE project = (
  SELECT unics_id
  FROM projects
  WHERE acronym = 'GTBB'
);",False,True,Match,True,20.123494625091556,,,1640
3,mps,cordis_temporary,Find member name and role code of project members in project GTBB,"select pm.member_name, pr.code from project_members as pm join projects as p on pm.project = p.unics_id join project_member_roles as pr on pm.member_role = pr.code where p.acronym = 'GTBB'","SELECT member_name, member_role
FROM project_members
WHERE project = (SELECT unics_id FROM projects WHERE title = 'GTBB');",False,True,Shape Mismatch,False,20.01424241065979,,,1636
3,mps,cordis_temporary,Show titles of programmes which have FP7 as parent program,select title from programmes where parent = 'FP7',SELECT title FROM programmes WHERE parent = 'FP7';,False,True,Match,True,19.87457799911499,,,1636
3,mps,cordis_temporary,Show titles of programmes which have program with code FP7 as parent program,select title from programmes where parent = 'FP7',"SELECT title
FROM programmes
WHERE parent = 'FP7';",False,True,Match,True,19.96825122833252,,,1639
3,mps,cordis_temporary,Get panel descriptions from research domain Life Sciences,select p.description from erc_panels as p join erc_research_domains as erd on p.part_of = erd.code where erd.description = 'Life Sciences',"SELECT erc_research_domains.description
FROM erc_research_domains
JOIN erc_panels ON erc_research_domains.code = erc_panels.part_of
WHERE erc_research_domains.description LIKE '%Life Sciences%';",False,True,Value Mismatch,False,19.74492383003235,,,1632
3,mps,cordis_temporary,Get panel descriptions from research domain life sciences,select p.description from erc_panels as p join erc_research_domains as erd on p.part_of = erd.code where erd.description = 'Life Sciences',"SELECT erc_panels.description
FROM erc_panels
JOIN erc_research_domains ON erc_panels.part_of = erc_research_domains.code
WHERE erc_research_domains.description = 'Life Sciences';",False,True,Match,True,20.032269716262817,,,1632
3,mps,cordis_temporary,Find project members of type Research Organisations,select member_name from project_members as mb join activity_types as a on a.code = mb.activity_type where a.description = 'Research Organisations',"SELECT *
FROM project_members
WHERE member_role = 'Research Organisations';",False,True,Shape Mismatch,False,19.79092288017273,,,1632
